年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
39,40,执行主管,0,0,省份8,准职业学位,未婚,离婚,11,民族A,个体,女,0.9436389989835555
36,40,手工艺维修,0,0,省份8,准职业学位,离家,离婚,11,民族D,个体,男,0.9524403840317219
36,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6517984866504739
28,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族A,省政府,女,0.8981081282292364
18,15,未知,0,0,省份8,高中生,孩子,未婚,9,民族D,未知,女,0.9883745214369989
54,40,管理文书,2174,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9013790310904656
38,35,管理文书,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9610118074489042
49,45,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,中央部委,男,0.21167919790129908
38,40,手工艺维修,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.9172948761544983
80,40,家政服务,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.7750141527386876
56,45,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.515589629149348
49,60,其他职业,0,0,省份8,高二,离家,未婚,7,民族D,个体,男,0.961302279861692
45,40,机械操作,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5663357993853422
24,40,执行主管,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9378738795338573
42,60,管理文书,0,2001,省份8,研究生,离家,离婚,14,民族D,省政府,男,0.8309806715560398
26,40,手工艺维修,0,0,省份8,高一,离家,未婚,6,民族D,个体,男,0.9932663029364214
48,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.43685526759830196
51,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,省政府,男,0.6996944777195655
24,55,手工艺维修,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0.9406010846396575
36,40,机械操作,3464,0,省份8,高一,孩子,已婚平民配偶,6,民族D,个体,女,0.9645220100000251
20,45,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9781678966060459
26,40,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9800659092011743
55,40,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.25229102236680967
37,45,销售,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0.21241996880350256
29,40,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7377716519469162
44,56,机械操作,0,0,省份8,大学生,未婚,离婚,13,民族D,个体,女,0.7933330865914467
30,60,劳工保洁,0,0,省份8,高中生,离家,分居,9,民族D,个体,男,0.9269467073842255
27,40,技术支持,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.902344958481443
51,60,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.4037030437657195
22,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8600332914574834
49,50,机械操作,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.7909600458816595
48,32,其他职业,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9587507673872411
42,80,专业技术,0,0,省份31,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.1829759657770953
45,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9626745601102229
51,38,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,中央部委,女,0.9665249985512738
20,20,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9829612785845008
50,40,销售,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族A,个体,女,0.841066708850626
29,35,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族A,中央部委,女,0.7815394611556743
50,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5530968923939188
52,50,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5664556652634958
30,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族A,个体,女,0.9404663676659817
61,45,销售,15024,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.00937401720590647
43,60,劳工保洁,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.2608195662173701
58,40,专业技术,0,0,省份8,大学生,未婚,丧偶,13,民族C,省政府,女,0.648427678272649
19,12,农业捕捞,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,男,0.9822899840777727
36,70,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,有限责任公司,女,0.9416416100368049
63,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.29742856166179665
36,45,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,0.8916379501096441
40,48,管理文书,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.04968086043644415
38,40,管理文书,0,0,省份8,研究生,离家,离婚,14,民族D,中央部委,女,0.8740389811775233
65,4,专业技术,0,1648,省份14,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.40686683298308
31,70,执行主管,0,0,省份8,大学生,离家,分居,13,民族D,个体,女,0.687112905813895
27,52,销售,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,男,0.9234055800077381
42,35,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8635722906118886
54,60,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.48987172929608236
47,50,专业技术,15024,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0.0014747634661329556
32,45,运输,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9485452438078454
44,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6517984866504739
52,40,专业技术,0,1902,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.30006741135486537
33,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0.7352817560136783
29,50,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.8997121848935887
23,40,专业技术,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9368449382137706
37,25,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,中央部委,女,0.9768259016851241
26,40,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9806658432159492
45,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6529886966078611
27,32,手工艺维修,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9803600010670648
30,40,手工艺维修,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9751334633811005
49,40,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,有限责任公司,女,0.9568855306637968
60,20,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7622278966351477
41,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
43,50,执行主管,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.0029750887092179212
46,60,销售,0,0,省份8,研究生,离家,离婚,14,民族D,有限责任公司,男,0.8194911972225266
50,60,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,0.44931667091952754
39,40,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9630499069869494
31,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9020671182110235
29,55,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8832521790163781
19,15,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9794202124896163
33,45,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5300394657871681
51,40,执行主管,0,0,省份8,大学生,未婚,离婚,13,民族D,个体,男,0.8089254725164834
30,40,未知,0,0,省份8,高二,未婚,未婚,7,民族A,未知,女,0.9908935947853459
38,48,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,非有限责任公司,女,0.8561763244042394
49,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族A,个体,女,0.9718113538273004
39,50,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族A,个体,女,0.8557491084184883
32,40,机械操作,0,0,省份8,大学未毕业,未婚,离婚,10,民族C,个体,男,0.9685297672146398
55,60,销售,99999,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.0017573086027932172
40,20,未知,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,未知,女,0.9079556615983269
36,45,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9607144758047856
46,60,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.505663202610728
19,35,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.974448136396392
33,40,专业技术,0,0,省份22,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4143706564297337
41,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6517984866504739
47,40,管理文书,0,0,省份8,大学未毕业,其他关系,离婚,10,民族D,个体,女,0.833643099866463
36,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3222967223451392
40,40,运输,0,0,省份8,大学专科,未婚,离婚,12,民族D,个体,女,0.8985735437971611
38,43,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,地方政府,男,0.8540402670389607
27,48,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.6091112265396142
30,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7389882804362267
35,48,运输,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8269686446908602
33,50,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0.6894506766093033
53,21,其他职业,0,0,省份29,大学生,离家,未婚,13,民族B,个体,女,0.9270631929300952
37,99,手工艺维修,7688,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.034475283621651975
36,50,专业技术,0,1485,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.32413363243351545
37,45,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.280927508265581
51,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.29699005643198795
48,40,未知,0,0,省份8,高二,未婚,分居,7,民族D,未知,男,0.9623803467788661
55,40,保安,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9500464631400517
56,50,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,非有限责任公司,男,0.9647342767409306
33,40,手工艺维修,8614,0,省份8,大学未毕业,离家,未婚,10,民族A,个体,男,0.7102357293441252
59,50,执行主管,0,1977,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.27627302049452385
23,40,运输,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9554273907035032
70,23,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9668591221900323
18,35,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9741326239928237
62,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0.6486415781661339
40,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6625926321857298
22,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9568139450582537
57,45,运输,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9584271981545657
43,40,劳工保洁,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8450861532644173
50,80,农业捕捞,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.14838593998253813
22,20,未知,0,0,省份8,准职业学位,孩子,未婚,11,民族B,未知,男,0.9779014574061864
19,28,销售,0,0,省份22,高中生,其他关系,未婚,9,民族D,个体,女,0.9546115940928946
41,45,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0.3851745347938943
36,30,专业技术,0,0,省份8,研究生,孩子,未婚,14,民族D,中央部委,女,0.7685652897872198
53,40,手工艺维修,0,0,省份8,高中生,其他关系,离婚,9,民族D,个体,男,0.8298996014031514
32,50,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.3634247199457945
29,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8006333247679528
17,20,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9915638607704201
51,45,技术支持,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.332505071014808
25,30,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,非有限责任公司,男,0.9061337172443524
19,15,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,男,0.9804851386136041
30,40,管理文书,0,0,省份8,高中生,未婚,分居,9,民族A,中央部委,女,0.9524554925735748
48,44,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7031081146327038
64,45,专业技术,15024,0,省份31,职高,丈夫,已婚平民配偶,15,民族D,省政府,男,0.0017164739643498184
23,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.8396101656000786
27,2,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.9419589424945928
37,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6517984866504739
25,35,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9833273285107157
47,40,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9651662016340057
56,40,专业技术,7688,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.04426656434314369
34,50,销售,0,0,省份8,高中生,未婚,离婚,9,民族D,有限责任公司,男,0.9595427964037503
45,40,手工艺维修,0,0,省份19,大学未毕业,丈夫,已婚平民配偶,10,民族B,个体,男,0.706644090338866
34,45,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.280927508265581
24,20,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.9031442369424169
45,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族A,个体,女,0.936393154655793
39,50,执行主管,0,1887,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3222967223451392
35,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
50,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.63853933657396
29,36,劳工保洁,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.932500736397327
29,40,运输,0,0,省份22,高三,丈夫,已婚平民配偶,8,民族D,个体,男,0.8621643671696044
22,20,专业技术,0,0,省份26,大学生,孩子,未婚,13,民族B,非有限责任公司,男,0.9636850178503197
25,50,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.959942188376523
37,40,执行主管,2174,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.95913302221799
52,40,机械操作,0,0,省份8,大学专科,孩子,未婚,12,民族B,个体,男,0.7950599900005534
58,60,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.568599494039463
41,60,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.26021291234019306
47,40,劳工保洁,0,0,省份8,高二,离家,离婚,7,民族D,个体,男,0.9881381783116547
34,40,管理文书,0,0,省份8,准职业学位,未婚,未婚,11,民族D,中央部委,女,0.9153694814766059
32,36,技术支持,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9124725642239048
36,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7268291516044312
51,52,保安,0,0,省份8,高中生,未婚,离婚,9,民族D,地方政府,男,0.9326533417446047
31,75,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.6572868676063164
70,55,执行主管,0,0,省份8,大学生,未婚,离婚,13,民族D,有限责任公司,女,0.6780655384302003
44,38,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,地方政府,男,0.7461189166158144
36,55,专业技术,0,0,省份29,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.3609790996616674
43,44,机械操作,0,0,省份22,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7201552655743026
56,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,0.6004082310917247
40,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
24,35,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9786497926137334
60,50,销售,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.8848569128821571
42,40,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,地方政府,男,0.967596401987584
54,40,管理文书,0,0,省份8,高二,离家,离婚,7,民族D,个体,男,0.9820382741243172
27,58,执行主管,0,0,省份8,大学专科,离家,未婚,12,民族D,中央部委,女,0.9111485923048359
67,8,农业捕捞,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,中央部委,男,0.6913789042666166
20,40,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0.9655424069065949
34,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9085857226274382
47,50,执行主管,15024,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,有限责任公司,男,0.002531608475182079
49,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5543938298232775
58,20,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.8149711007967922
19,40,农业捕捞,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9695966517268704
23,35,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族D,非有限责任公司,女,0.9709339513986758
53,80,销售,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.1528611095163277
50,55,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,有限责任公司,男,0.18603628741951772
26,20,劳工保洁,0,0,省份22,高中生,离家,未婚,9,民族D,个体,男,0.9902336336513321
30,60,执行主管,15024,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.002333142835207025
29,44,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,省政府,男,0.9462677832969546
44,40,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,中央部委,女,0.9762548611124524
18,22,劳工保洁,0,0,省份8,高三,孩子,未婚,8,民族D,个体,男,0.987702233115712
27,65,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7202101708136788
34,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.8905711899708784
26,40,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9379350125045679
31,40,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,地方政府,女,0.982217071937794
38,42,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8803392474057463
27,30,劳工保洁,0,0,省份8,研究生,未婚,未婚,14,民族D,个体,男,0.8832299729847255
35,60,劳工保洁,0,0,省份8,高一,未婚,离婚,6,民族D,个体,女,0.9763775873948193
53,99,执行主管,2407,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.09286664388430543
24,40,未知,0,0,省份31,大学未毕业,离家,未婚,10,民族D,未知,男,0.980988980348314
18,40,销售,0,1721,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9867032773624868
43,40,机械操作,0,0,省份16,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7366197256881702
32,50,手工艺维修,7688,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.06476199693950713
54,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0.6635415859512717
19,30,未知,0,0,省份8,高三,孩子,未婚,8,民族A,未知,男,0.9905063157317927
55,40,农业捕捞,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.6287131998349679
38,40,专业技术,0,0,省份8,大学专科,离家,未婚,12,民族D,地方政府,男,0.9288272333847608
61,40,手工艺维修,0,0,省份33,准职业学位,未婚,丧偶,11,民族D,非有限责任公司,女,0.8052332856853384
32,40,手工艺维修,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9599113922876036
35,40,专业技术,5721,0,省份8,大学生,未婚,离婚,13,民族D,地方政府,女,0.35894047218812863
42,60,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,个体,男,0.6157017320759832
25,40,执行主管,0,0,省份8,大学生,离家,丧偶,13,民族D,个体,女,0.8168884553737871
31,40,管理文书,0,0,省份8,大学未毕业,未婚,丧偶,10,民族D,个体,女,0.8939001817048166
32,80,执行主管,10520,0,省份14,准职业学位,离家,离婚,11,民族D,有限责任公司,女,0.06521986987467931
58,42,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5399680628459025
45,40,其他职业,0,0,省份18,初三,未婚,分居,5,其他,个体,女,0.9842155710327685
22,25,其他职业,0,0,省份8,大学未毕业,其他关系,未婚,10,民族D,个体,男,0.938884475923836
33,40,执行主管,0,0,省份8,高中生,离家,未婚,9,民族D,省政府,女,0.977183476591593
28,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8016367175192757
22,40,手工艺维修,0,0,省份8,高一,孩子,离婚,6,民族D,个体,男,0.99141180235277
19,40,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,男,0.9773038861138371
42,40,专业技术,0,0,省份8,大学生,离家,离婚,13,民族D,个体,男,0.9082718092318031
40,60,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.26183268784814173
27,37,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.4579948393346581
28,40,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9548111887164291
36,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6517984866504739
29,48,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,省政府,男,0.9269405704061712
22,45,未知,0,0,省份8,高中生,离家,未婚,9,民族D,未知,女,0.9877875027602284
43,40,运输,0,0,省份8,高中生,离家,分居,9,民族D,个体,男,0.938300669695383
22,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0.9623641231810023
28,40,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9546751231623065
47,40,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6534642465035959
33,46,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6890152408439181
47,40,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,非有限责任公司,男,0.770408498659564
31,50,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.7837839741406849
28,35,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9764185695268769
65,28,销售,0,0,省份8,研究生,离家,离婚,14,民族D,个体,男,0.8110128316471662
34,40,管理文书,0,1485,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7266206897969882
63,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.581206903635654
27,40,农业捕捞,0,0,省份22,高中生,其他关系,未婚,9,民族D,个体,男,0.909434794327444
37,40,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9091941805967692
49,50,销售,0,0,省份8,高中生,未婚,分居,9,民族D,个体,男,0.8288996857281358
23,40,运输,0,0,省份3,高二,离家,未婚,7,民族D,个体,男,0.9900537480807902
40,40,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7262034686234505
21,50,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,非有限责任公司,女,0.9699144075030992
27,50,机械操作,0,0,省份8,高三,孩子,未婚,8,民族D,个体,男,0.9577649506373705
20,14,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9803192778576224
22,35,其他职业,0,0,省份8,高一,离家,未婚,6,民族D,个体,女,0.9960801587947024
33,40,管理文书,0,0,省份8,大学未毕业,未婚,分居,10,民族D,个体,女,0.871420380834839
45,20,其他职业,0,0,省份8,高二,离家,丧偶,7,民族A,个体,女,0.9837236145166081
35,20,其他职业,0,0,省份8,高二,未婚,分居,7,民族D,个体,男,0.9739352555478848
32,50,执行主管,0,0,省份9,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.46514752692300165
23,40,专业技术,594,0,省份8,大学生,孩子,未婚,13,民族D,地方政府,女,0.8514214849515744
30,8,销售,0,0,省份8,高二,未婚,未婚,7,民族D,个体,女,0.9941906300475124
62,40,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,地方政府,男,0.9614029612458227
39,24,专业技术,0,1977,省份8,研究生,妻子,已婚平民配偶,14,民族D,个体,女,0.627766551968026
29,40,管理文书,0,0,省份8,高中生,未婚,未婚,9,民族C,个体,女,0.9723335765763372
47,30,未知,5178,0,省份33,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.2961452281412954
39,70,执行主管,0,0,省份8,研究生,离家,离婚,14,民族A,有限责任公司,男,0.8165253505781971
39,45,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7586860149205354
35,60,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.19904027446675832
21,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,其他,个体,男,0.9704368887932373
27,40,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.924278695737935
27,50,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8986946960978615
26,40,手工艺维修,0,0,省份8,准职业学位,孩子,离婚,11,民族D,个体,男,0.9279611997732381
49,45,执行主管,0,1977,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.20391128155789828
24,45,专业技术,0,1741,省份8,大学生,离家,未婚,13,民族D,省政府,男,0.9328367401327522
32,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8016367175192757
