年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
27,45,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7713510282182061
37,40,运输,0,0,省份8,大学未毕业,未婚,丧偶,10,民族D,中央部委,女,0.8475909085038628
23,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0.9623411679248429
26,25,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,地方政府,女,0.9851630753263309
59,15,专业技术,0,0,省份8,高一,未婚,丧偶,6,民族D,地方政府,女,0.9707974193954253
19,55,劳工保洁,0,0,省份22,小学3年级,离家,未婚,2,民族D,个体,男,0.9983591057693961
38,45,机械操作,3137,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6938211534108751
30,40,技术支持,0,0,省份8,准职业学位,孩子,分居,11,民族D,个体,女,0.8180081217034645
23,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.983801450676455
28,35,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.985458965488809
29,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9348998667932799
37,60,销售,0,0,省份31,高二,离家,已婚配偶异地,7,民族D,有限责任公司,男,0.9778246067760316
18,40,劳工保洁,0,0,省份13,高三,孩子,未婚,8,民族D,个体,男,0.9788749980134022
53,40,运输,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9647364115510229
41,50,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.6513855989653827
47,42,运输,0,2002,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7707126601483894
54,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3042143929064455
40,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3946706122413417
44,40,专业技术,0,0,省份8,准职业学位,未婚,丧偶,11,民族D,非有限责任公司,女,0.8352762488590191
40,40,销售,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.8072522436111035
32,50,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,个体,男,0.7201906014691972
44,44,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6218493987444511
48,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.766562157323951
61,40,执行主管,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.8857153148360413
42,72,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0.514530199167234
62,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.3722846646895882
47,40,手工艺维修,0,0,省份22,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9432507460449757
30,45,技术支持,4787,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9109757984740046
50,40,机械操作,3103,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6371484093383073
40,22,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,省政府,女,0.9826148555354379
28,30,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9501965816290006
36,40,专业技术,7688,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.055611814180298924
43,40,机械操作,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9664432130058788
24,40,手工艺维修,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9722283344045757
60,40,执行主管,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9486226376344473
46,40,管理文书,0,0,省份8,大学专科,未婚,丧偶,12,民族D,个体,女,0.7272004338391389
30,40,管理文书,2463,0,省份19,准职业学位,其他关系,未婚,11,民族B,个体,男,0.850701635502298
43,40,执行主管,3103,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3938696655153333
20,40,未知,0,0,省份8,高中生,孩子,未婚,9,民族D,未知,男,0.9754397598406246
32,40,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,地方政府,女,0.9029475267625717
45,40,销售,0,0,省份8,高中生,未婚,未婚,9,民族B,有限责任公司,男,0.9684388851134154
45,55,销售,0,2002,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.2963521507126269
33,40,保安,0,0,省份8,高三,丈夫,已婚平民配偶,8,民族D,个体,男,0.7865237070868881
42,48,机械操作,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0.9546699003340736
40,40,管理文书,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.48013221547675355
52,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9645648685812894
46,40,执行主管,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,非有限责任公司,男,0.6388144836151153
28,50,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4213493486689879
56,40,销售,0,0,省份8,初三,未婚,离婚,5,民族D,个体,女,0.9857219842566143
28,50,执行主管,0,1848,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6731259241574357
52,60,保安,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.23933088388585044
24,42,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9208022063070004
27,40,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9744022287072374
46,36,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,女,0.9313945812431597
41,50,农业捕捞,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.14532618560224886
25,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.8313597832962559
30,40,管理文书,0,0,省份37,研究生,离家,未婚,14,民族D,个体,女,0.9130429018296338
38,35,执行主管,0,0,省份8,准职业学位,未婚,离婚,11,民族D,非有限责任公司,男,0.9540664420124477
43,40,销售,3103,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6498955959825596
52,40,管理文书,0,0,省份8,初三,未婚,丧偶,5,民族D,个体,女,0.9533210245419675
69,40,未知,99999,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0.0030426328707561234
39,40,管理文书,15024,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.015189948553976484
28,40,劳工保洁,0,0,省份22,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7541793403932031
36,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9623631450959811
50,40,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.302973529075403
42,45,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6931082419715542
47,34,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7562449269400137
63,8,未知,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0.5826982372267364
28,40,保安,3908,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0.8132827997128875
55,30,农业捕捞,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,非有限责任公司,男,0.9273926065137519
24,44,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.46170000493491725
41,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.7671156274674381
43,60,其他职业,0,0,省份29,高中生,丈夫,已婚平民配偶,9,民族B,个体,男,0.6652905147496804
22,50,家政服务,0,0,省份6,小学5、6年级,离家,未婚,3,民族D,个体,男,0.9977294692359399
68,55,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.157228359456827
35,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6741557350568066
42,40,管理文书,0,1628,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.64951395841171
56,40,手工艺维修,0,0,省份23,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9181288798699773
20,15,专业技术,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,女,0.9786467804516803
35,50,执行主管,3103,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.4932215795459952
51,30,销售,0,0,省份8,大学专科,离家,分居,12,民族A,非有限责任公司,男,0.888651185612322
36,40,劳工保洁,0,0,省份22,高中生,离家,离婚,9,民族D,个体,男,0.9783802264654651
35,40,执行主管,0,0,省份31,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.4749222937293984
58,40,手工艺维修,0,0,省份8,高三,丈夫,已婚平民配偶,8,民族D,个体,男,0.712562703078775
42,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9760744427549579
66,30,未知,0,0,省份8,小学3年级,离家,未婚,2,民族A,未知,男,0.9972383455786605
36,40,机械操作,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8403305628831319
28,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族A,个体,男,0.938955279582407
26,40,执行主管,0,0,省份8,高中生,孩子,离婚,9,民族D,个体,女,0.9612866103354294
42,32,管理文书,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.6230843946789708
43,35,其他职业,0,0,省份31,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.6687246674552232
36,40,执行主管,0,0,省份8,高一,未婚,离婚,6,民族D,个体,女,0.9863823731681304
57,40,未知,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,未知,男,0.8987728957902477
32,40,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.8412960827953188
63,60,销售,14084,0,省份8,大学未毕业,离家,丧偶,10,民族D,有限责任公司,女,0.02992857630571233
45,40,手工艺维修,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.00537486898299766
46,48,执行主管,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9698837365380538
61,45,农业捕捞,0,0,省份22,小学5、6年级,其他关系,已婚平民配偶,3,民族D,个体,女,0.9523627640100301
27,40,劳工保洁,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9837747060316098
54,40,手工艺维修,0,2051,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6363726984131305
32,40,保安,0,1408,省份8,大学未毕业,离家,离婚,10,民族D,地方政府,男,0.979519599543595
39,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7233058627291722
19,38,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9579503788722488
24,40,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9223241109274449
40,43,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.7515940345972498
60,40,机械操作,0,0,省份31,高中生,离家,离婚,9,民族D,个体,女,0.9690865701106252
34,52,劳工保洁,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.5925257380960778
26,40,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,个体,女,0.8924564957423987
60,60,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.3270242156951185
32,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7961144276931735
20,20,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,女,0.9797758885054068
28,40,管理文书,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.8403290351363837
42,60,销售,0,0,省份31,小学3年级,丈夫,已婚平民配偶,2,民族D,有限责任公司,男,0.9603995657261714
72,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.45144142515930996
32,40,机械操作,0,0,省份8,高二,妻子,已婚平民配偶,7,民族D,个体,女,0.9466283928660789
55,40,专业技术,0,0,省份8,大学生,离家,丧偶,13,民族D,地方政府,女,0.6818947343038896
54,65,运输,0,1887,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.4584817069649517
23,60,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8675395408415643
40,40,专业技术,0,1741,省份8,大学生,离家,离婚,13,民族A,省政府,女,0.9405090475032386
24,40,管理文书,0,2339,省份17,高中生,孩子,未婚,9,民族B,个体,男,0.9635773549993288
41,40,手工艺维修,3464,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6485590279109481
17,5,其他职业,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9943273304961195
18,25,未知,0,0,省份8,高三,孩子,未婚,8,民族A,未知,男,0.990957477305618
59,40,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9632924783901669
37,40,执行主管,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,女,0.9321795393006389
18,20,销售,0,0,省份8,高二,未婚,未婚,7,民族D,个体,男,0.9943194726884089
52,90,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,0.2583776817217802
48,40,管理文书,0,0,省份17,大学生,未婚,已婚配偶异地,13,民族B,地方政府,女,0.8556248483012601
42,40,专业技术,0,0,省份8,职高,未婚,离婚,15,民族D,中央部委,女,0.7649851332422153
43,70,农业捕捞,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.26758338302280205
35,48,手工艺维修,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9527207566336073
34,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.7792137981606799
40,35,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族A,中央部委,女,0.9766344722872691
44,40,执行主管,5178,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.040169744907384564
36,40,专业技术,0,0,省份26,职高,离家,未婚,15,其他,个体,男,0.8642798356902063
34,10,技术支持,0,2042,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.6889772347518321
36,50,执行主管,0,0,省份8,大学专科,离家,分居,12,民族D,有限责任公司,男,0.8243275128530336
35,50,其他职业,0,0,省份8,高中生,孩子,离婚,9,民族D,个体,女,0.9250713892553722
23,40,手工艺维修,0,0,省份35,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9483778664807416
36,40,运输,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,地方政府,女,0.8242984313825916
48,53,运输,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,非有限责任公司,女,0.943679359893431
61,35,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.7103886482323805
46,25,销售,0,0,省份12,大学专科,离家,离婚,12,民族D,个体,女,0.956704372710806
21,25,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0.9749743476013657
42,35,管理文书,0,0,省份31,大学生,妻子,已婚平民配偶,13,民族D,有限责任公司,女,0.7112283907905362
28,40,执行主管,0,0,省份16,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.8494167980255304
33,55,专业技术,0,0,省份8,准职业学位,未婚,未婚,11,民族D,个体,女,0.869156974381132
28,37,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族A,中央部委,女,0.7560387376649187
44,72,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.42113400684715374
27,40,劳工保洁,0,0,省份8,高一,孩子,未婚,6,民族A,个体,男,0.9868791790585814
19,25,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9792521732280388
22,20,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.9124697095336924
34,40,未知,0,0,省份8,高中生,离家,离婚,9,民族D,未知,男,0.9808555785281253
64,60,执行主管,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,非有限责任公司,女,0.8052540702823294
65,40,执行主管,0,2174,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,省政府,男,0.575877315269512
43,40,执行主管,0,0,省份8,大学生,离家,离婚,13,民族A,个体,女,0.924179228938943
40,40,手工艺维修,5455,0,省份8,初三,未婚,离婚,5,民族D,个体,男,0.9069102838094821
20,20,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9747256959880061
46,38,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9643101185302282
39,55,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6288449652410335
60,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3042143929064455
36,40,专业技术,0,0,省份8,大学生,未婚,离婚,13,民族D,地方政府,女,0.8757564525875212
75,16,未知,0,0,省份8,高中生,离家,丧偶,9,民族D,未知,女,0.929476292893308
50,40,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族A,地方政府,女,0.9630869294838765
20,35,其他职业,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,女,0.9368710378105843
62,40,手工艺维修,10566,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.019375457858045286
48,60,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.5826148622020091
25,20,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.9033951114482808
64,4,未知,0,0,省份8,初中一、二年级,离家,丧偶,4,民族D,未知,女,0.9937687415052252
23,40,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7349423775910013
18,15,机械操作,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9905340640356085
26,40,技术支持,0,0,省份2,研究生,离家,未婚,14,民族D,省政府,女,0.9124402255194676
59,40,专业技术,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.003583714441234842
41,60,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.5809828683860168
44,40,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,个体,男,0.6996900507117907
31,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.49087152661742117
26,60,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,中央部委,女,0.8718579420369833
73,30,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6096441346253197
22,40,机械操作,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9681128993475968
64,15,未知,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,未知,女,0.8374301379467457
65,10,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.7802179348048407
47,44,专业技术,0,0,省份8,准职业学位,未婚,离婚,11,民族D,个体,女,0.9181857055364364
53,42,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.8389947869131332
20,40,销售,0,0,省份3,高中生,孩子,未婚,9,其他,个体,男,0.9763793091279852
19,35,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.983679452051229
35,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7239765611519446
29,40,劳工保洁,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0.9610478155904882
55,10,专业技术,0,0,省份8,职高,妻子,已婚平民配偶,15,民族D,非有限责任公司,女,0.6131236193778872
52,14,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7901635823174509
26,25,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.8097626715900015
58,40,技术支持,0,0,省份8,高中生,孩子,未婚,9,民族A,中央部委,女,0.9222893906903249
25,48,机械操作,0,0,省份8,大学专科,孩子,未婚,12,民族A,个体,男,0.8810240021372087
17,22,销售,0,0,省份8,高一,孩子,未婚,6,民族D,个体,女,0.9932182106263462
40,75,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5614951248700203
27,40,管理文书,0,1579,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.734615590043538
22,40,保安,0,0,省份8,高中生,孩子,已婚平民配偶,9,民族D,个体,男,0.9543537678812547
39,49,劳工保洁,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.4999037561470744
17,40,未知,0,0,省份8,高二,孩子,未婚,7,民族D,未知,男,0.9876072805781972
58,25,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9634008451719722
26,44,劳工保洁,0,0,省份17,大学未毕业,其他关系,未婚,10,民族B,个体,男,0.8754399278316003
32,50,销售,99999,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.0060240397607324025
43,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,省政府,男,0.7740012495670735
27,40,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.8343166276593772
41,20,未知,0,0,省份33,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.8777365216350596
53,40,运输,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.8762641434834115
39,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7239765611519446
22,35,劳工保洁,0,0,省份8,高中生,未婚,未婚,9,其他,个体,男,0.9869582780360389
52,65,专业技术,99999,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,有限责任公司,男,0.0007364139679522097
18,45,未知,0,0,省份8,高中生,孩子,未婚,9,民族D,未知,女,0.9705377632978721
44,80,农业捕捞,0,1902,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.4366546089087985
23,40,未知,0,0,省份8,大学未毕业,离家,未婚,10,民族D,未知,男,0.9778333510479419
22,48,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7660796542140681
37,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,中央部委,男,0.6571955322817695
35,40,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.4588079155828618
50,60,执行主管,99999,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.0014221253573869497
28,70,销售,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0.9285256467426253
31,40,其他职业,0,0,省份8,高中生,未婚,分居,9,民族A,个体,女,0.9452550608024339
49,70,未知,0,0,省份8,高中生,离家,已婚配偶异地,9,民族D,未知,男,0.9048521316222967
43,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7233058627291722
43,40,手工艺维修,0,0,省份8,准职业学位,离家,离婚,11,民族D,省政府,男,0.9635819221120576
24,50,执行主管,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.973716127202692
37,50,运输,0,2559,省份8,高一,离家,未婚,6,民族D,有限责任公司,男,0.988459295476594
24,40,未知,0,0,省份8,大学生,离家,未婚,13,民族D,未知,女,0.9371054079726946
43,35,农业捕捞,0,0,省份22,小学5、6年级,未婚,已婚配偶异地,3,民族D,个体,男,0.9945909495770173
34,40,手工艺维修,0,0,省份12,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7294798027993037
37,48,销售,0,0,省份31,大学生,离家,未婚,13,民族A,个体,男,0.9079030318803557
39,40,劳工保洁,0,0,省份8,高中生,离家,离婚,9,民族D,地方政府,男,0.9784983902622186
52,60,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.4951527492086957
22,36,手工艺维修,0,0,省份22,高中生,未婚,未婚,9,民族D,个体,女,0.9830890269218201
32,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.954753116901409
50,50,运输,0,0,省份8,初三,离家,离婚,5,民族D,个体,男,0.987983437871399
19,20,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9745807049986307
30,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7952966587137082
30,40,手工艺维修,0,2051,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7961144276931735
17,21,其他职业,0,0,省份8,高一,孩子,未婚,6,民族D,个体,女,0.9933462178808674
55,53,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5441213855325377
48,61,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,中央部委,男,0.2039089648727086
58,40,运输,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,地方政府,男,0.8485971728482224
46,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6485590279109481
19,15,手工艺维修,0,0,省份8,高三,孩子,未婚,8,民族D,个体,男,0.9893336086614383
22,40,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0.9655620528474341
39,65,未知,0,0,省份3,大学未毕业,离家,离婚,10,民族D,未知,男,0.9436531220995586
53,35,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.66967639173235
44,40,机械操作,7298,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.19308529783508455
66,40,其他职业,10605,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.019112717153185632
28,50,销售,0,0,省份8,大学生,未婚,未婚,13,民族D,个体,男,0.8577992339122278
47,60,专业技术,0,1977,省份8,职高,丈夫,已婚平民配偶,15,民族D,有限责任公司,男,0.1782041803690081
44,50,专业技术,99999,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,非有限责任公司,男,0.0027035208795379573
49,40,管理文书,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,中央部委,男,0.7855611521890775
44,45,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6931082419715542
35,38,销售,0,0,省份8,高一,未婚,离婚,6,民族D,个体,女,0.9872097709576774
23,25,手工艺维修,0,0,省份12,初中一、二年级,离家,未婚,4,民族D,个体,男,0.9977944588777949
18,40,农业捕捞,0,0,省份8,初中一、二年级,孩子,未婚,4,民族D,地方政府,男,0.9950501688048542
59,45,运输,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.8120035823211548
31,45,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,有限责任公司,男,0.9275333857723409
49,40,专业技术,4650,0,省份8,研究生,离家,未婚,14,民族D,地方政府,女,0.8065713395959763
50,50,执行主管,0,0,省份8,研究生,离家,未婚,14,民族D,省政府,女,0.7849205021760421
36,40,执行主管,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,个体,男,0.18607784002296102
23,30,手工艺维修,0,0,省份8,大学专科,离家,未婚,12,民族D,非有限责任公司,男,0.9694242661378585
33,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.8872572216581389
31,40,运输,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9838814247265317
